"Data Source","World Development Indicators",

"Last Updated Date","2020-05-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Netherlands","NLD","GNI (current US$)","NY.GNP.MKTP.CD","12340496161.8354","13490675737.6313","14760309969.8141","15931171969.6561","18753943053.3894","21451053982.6343","23337755345.539","25620952390.5117","28376676299.5163","34824886309.8","38928522249.9543","45203860150.3759","55602897349.6292","73697211965.9467","86959807361.2591","101113668351.342","110890532838.806","129379397414.025","157600850478.713","182056692189.388","196879815451.119","164299473637.729","158621063464.554","154386599181.53","145276041414.835","143326266255.308","200364361126.102","247298053307.224","263301805886.944","260276123662.06","316109690306.184","326604119047.619","360533250375.94","353718374347.413","381861375469.185","459224540214.109","458048366013.072","420930652812.288","436715174405.688","453008736415.939","423909157914.133","429185682326.622","470351025785.808","584950338600.451","660890240874.1","675619947767.691","739028980052.691","847092800437.996","921309506371.759","859569324812.448","849039515211.05","916734807581.321","853334781108.78","888800158232.349","888776279600.186","765851646106.888","771941242573.397","838081092326.992","922722586971.982","",
"Norway","NOR","GNI (current US$)","NY.GNP.MKTP.CD","5084204568.38826","5547154346.08214","5972829731.11026","6402078125.85628","7037565272.15812","7923305118.21262","8548028760.01818","9350560019.97883","9993457688.59812","10908141153.0259","12705257486.4551","14487652418.5433","17216432546.0672","22349024627.9788","26858788002.9604","32519475272.1498","35367894731.0547","40553304254.7196","45126757339.3358","51304674078.316","62526320051.8303","61720533147.4867","60696932135.11","59867605942.6567","60459229308.3379","64305355231.936","77489553328.7354","92930612244.898","99462636182.2925","99927583460.0623","116440244740.163","118042851193.139","128119398181.672","117886835539.392","125040098617.094","150218935471.65","161696176625.632","159694630587.836","152460802375.051","160951764283.516","169045422527.21","174155610173.827","196007164508.129","230151408152.312","264855358414.432","312101668606.907","345669312210.562","399842195949.98","460459929078.014","388764053877.837","433708589549.152","503518060327.717","514422690159.003","529072680851.064","515101824914.044","402695918156.453","387040952380.952","416065847269.796","452693759606.517","",
"Nepal","NPL","GNI (current US$)","NY.GNP.MKTP.CD","508334413.965087","531959561.62226","574091101.194382","496947904.443033","496098775.308642","735267082.294264","906811943.824649","841974025.462659","772228643.405428","788641965.432099","865975308.641975","882765471.604938","1024098804.93827","972101724.995368","1217953546.97604","1575789254.46938","1458105079.84765","1388295944","1611275923.74294","1859541675","1958433283.33333","2285666641.66667","2407798149.39357","2460439926.06285","2622156916.96756","2620073953.26603","2850774342.73465","2956311182.3187","3483739174.7903","3531839445.71909","3640237859.71854","3934070319.92398","3414418708.24053","3667791666.66667","4078795918.36735","4406568273.09237","4529380381.47139","4926391916.53516","4863055044.39064","5045642384.10596","5514252207.90502","6030204081.63265","6042907941.52509","6321779211.32572","7251117010.68021","8152824772.64294","9112239663.62805","10431055151.6226","12667669492.112","13007811026.4898","16124973167.3285","19018024537.2798","19003217735.9334","19419867071.8702","20336447095.2751","21755023649.7794","21505656256.2587","25472405093.647","29257073224.227","",
"Nauru","NRU","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28469775.4749568","42256490.5998209","52199307.9075247","57345283.1850612","80823720.7926649","124443699.731903","132810813.583667","139643991.554209","123860304.517847","127966225.069151","144505618.824949","159424334.030953","",
"New Zealand","NZL","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","6412636129.46579","7813120369.30179","9409200291.68692","12604048003.3394","13749155543.2984","12574716738.1974","13177423226.8122","14991687666.6338","17921900606.1873","20201677652.0084","22650332464.7751","23760115893.7641","23416366788.0554","23300593519.979","20492765996.0593","23207174271.0997","29035704478.2425","38181867099.969","43148725410.628","41940281470.0835","43598530209.7651","39869593124.0153","38955268183.7516","43406882971.0746","51562184687.7099","59902357531.881","64917681490.2178","62114869696.7787","53652208274.1197","55246277648.0357","49633497035.9636","51147130503.9344","63271338754.9904","84057377977.2811","98052032403.3613","107308148348.94","104119293820.115","127530794738.003","123620263302.172","116364058904.366","139300334408.93","160833527813.603","168859307707.316","183260270618.401","192719906257.778","171232294775.014","181818920102.33","194715666384.43","196957867970.548","",
"OECD members","OED","GNI (current US$)","NY.GNP.MKTP.CD","1048104431179.15","1111541187211.07","1206120985677.77","1301305050748.94","1421315960021.33","1546813387662.15","1699051567299.74","1828082389200.57","2002867880430.67","2204524611307.91","2397303535409.15","2653597062634.8","3085727362653.87","3739486446979.9","4191104049020.75","4692802942879.23","5076892058828.99","5720998698722.22","6882516890286","7934164977858.48","8810705359012.36","8951187594619.29","8836764150252.61","9089618066474.54","9517325278045.33","10001696743734.4","12104230709584.7","14085346622165.8","15938173768833.7","16589887077608.8","18652974829904.8","19733087742011.4","21211526074897.7","21472880701183.4","22968750629679.7","25292911569522.1","25558140232463","25233071342884.4","25584519908581.4","26872405829502.5","27529290029712.5","27299771836387.3","28410239684979.4","31777643307299.5","35428777980406.6","37495874242181.9","39687595508437.7","43113590661513.6","45432506894941","42655292952608.9","44939902361634.8","48459567646046.8","48565838896694.5","49109422336229.3","50257598508785.4","47416990863246.6","48189025652336.1","50252422774608.9","53080801870806.1","",
"Oman","OMN","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","63287594.5113414","67768132.1758611","97210715.2720243","142788576.913847","184065274.778018","212622990.160787","252887391.72281","291297550.807712","304248645.566011","1354950781.70237","1801389403.59004","2345396641.57499","2581644759.6989","2627099305.15345","3584250144.7597","5724956861.60973","7020556166.76317","7401853213.66532","7749276491.0249","8605964678.63347","9679791256.51419","7252618062.82722","7721716254.87646","8071521456.43693","9121976592.97789","11379937581.2744","11159924057.2172","12055676723.0169","12107013784.1352","12499412743.8231","13406047854.3563","14791601040.3121","15300702470.7412","13468777373.212","15031160468.1404","18754220286.0858","18744015604.6814","19081924577.3732","21001300390.117","24283485045.5137","29882964889.4668","33230689206.762","41097529258.7776","58145131599.4799","45466696488.9467","55060347464.2393","63799466059.818","72226644473.342","75703214564.3693","76688491287.3862","67517076462.9389","64868660598.1795","70135620546.1639","78936280884.2653","",
"Other small states","OSS","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","15693257059.3255","17349657922.217","19072301308.7733","24321160534.8458","34124556994.0905","35697997348.1842","33681639785.3878","31881496413.5329","31897258651.9493","30159359079.5992","31911196081.7759","37910325824.7661","42638119120.6575","44547234500.9831","53913029668.4183","55846848315.3013","60553275256.0397","57525011145.672","59475457415.7728","68404599555.5421","71789537921.0943","74539658780.7486","72993107093.6853","77384817620.2564","86577255881.6754","86942282803.7823","93465448588.7217","116689860632.914","141217123938.318","168884688197.379","204383338632.731","250348857089.009","303116455015.189","255543066446.391","294383083505.05","369557926548.257","393456392266.803","413182476505.297","427581130530.836","361246268283.258","358297932587.679","396904353012.7","440386272113.255","",
"Pakistan","PAK","GNI (current US$)","NY.GNP.MKTP.CD","3803077089.45821","4160148593.02814","4343753800.92398","4652495611.08778","5256819907.60185","6020369592.60815","6654766904.66191","7586308273.83452","8186686266.27468","8808273834.52331","10142377152.457","10767114657.7068","9362321336.31824","6499196065.44973","9043636363.63636","11434444444.4444","13567878787.8788","15810303030.303","19196262626.2626","21313535353.5354","25601212121.2121","30392726727.2727","33128721601.8957","31793858937.0079","34090011064.114","33672031372.0317","32789275641.6615","35470840669.968","40130104312.1618","41632528799.6368","41735288201.7482","46520751747.9391","49141098847.8844","51862932126.4173","52027351813.8694","61092371435.535","63107002275.7545","61935800691.6145","61626071021.2822","62426345308.5385","73025445759.8454","71373943661.9718","72691117245.8591","85836776506.7441","100139968733.715","111767372670.054","139768396467.557","154985420769.137","173417985019.146","172564093744.705","183913434657.121","223172963541.661","235976451836.405","243216656337.795","258227372243.285","287067810965.781","295741186031.824","321203163229.401","331364675572.793","",
"Panama","PAN","GNI (current US$)","NY.GNP.MKTP.CD","476969600","535851800","585984500","651251500","703985400","761567000","830854100","919886800","988582800","1087902200","1205311900","1359929100","1494068100","1705515700","1938411000","2206931300","2303264100","2431586800","2902224300","3268531500","4117230000","4589931800","5356983000","5794934500","5792096200","6340574900","6277098700","7047653500","5800970100","5686776900","6214919600","6645867100","7659737800","8549827000","9226853600","9255295000","9587720600","10257203100","11089327500","11475450500","11822273600","11948812600","12836251600","13117829600","14156093700","15381857300","17058485500","19794342700","23547400000","25271800000","26743600000","32630520500","37775261200","42211989500","44982164400","48743113800","52192394200","56477556600","59964800000","",
"Peru","PER","GNI (current US$)","NY.GNP.MKTP.CD","2433616415.34066","2754451316.1194","3148119558.75746","3457707023.00746","4177829472.33955","4976015912.23881","5864723969.04105","5936541574.16887","5461022189.78294","6112812905.37209","7154120641.86563","8013653511.46253","8880977670.46512","10594850492.1111","13396771926.832","16295122538.1062","15243564005.3404","14267400584.5191","11977106294.5912","15070330430.3072","17310339581.044","20732312502.1629","20862312378.4958","16295935576.346","16503996562.1521","15651964463.5061","14213641930.2148","19485860399.383","13993512557.8276","20917466460.5926","24799606361.4395","33468062732.9991","34897208893.1542","33653695691.5188","43150876479.694","51082699264.1192","53618138247.158","56604257319.8198","54566466136.4102","49318340700.2511","50584450184.819","51181349334.3975","53584601500.9808","56867481145.0908","63395270900.4628","71336034731.7014","81483192756.3672","94276765739.853","112244779384.121","113307549299.515","136692860429.719","159083185069.533","180516378525.933","190810170620.674","191698485382.177","183306117321.944","183938549968.89","201299187241.221","211135824256.07","",
"Philippines","PHL","GNI (current US$)","NY.GNP.MKTP.CD","6589929115.92912","7204744074.65929","4385346176.48633","4858920747.88287","5249783112.2449","5753398976.9821","6349459406.85346","6785133929.7092","7494603053.43511","8330230029.75509","6557205206.76405","7307004493.36878","7890239797.44711","9968385891.68628","13726340164.1156","14768269291.7949","16844264680.1876","19507105649.2138","22570156249.1515","27279170489.0479","32011540099.0494","35119420345.0764","36096163934.4262","32353179560.3229","29933492140.1067","29417332622.1429","28547340307.1761","31974935000.0243","36673441850.3226","41088185074.0913","43567593652.9483","45209561047.5061","53562344662.4204","55292082253.2531","65934457853.2168","76449990985.5956","86130138294.9912","87025253970.8931","82605905585.308","94451002770.6004","94969136239.5909","90090735243.9374","96488561402.6928","99091845241.8949","107670159491.719","122201507393.053","143938144634.147","174830903496.113","204477515009.036","204242754528.657","240578672657.987","268493920051.901","301387671255.162","330276685613.789","344878850709.086","354140984849.284","367020948756.475","377083186856.364","397062950270.885","",
"Palau","PLW","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","163303700","176481100","183610600","168564300","177562900","206941400","211307000","221461400","221983600","202406400","201635600","212964600","230247600","240130700","259694300","303658400","322939400","300815200","299361900","",
"Papua New Guinea","PNG","GNI (current US$)","NY.GNP.MKTP.CD","228032256.62868","242032258.631912","259056261.067842","273728263.16723","302288043.253792","341023630.865718","388845335.4239","439802777.466682","481464665.696047","544181655.280547","625826072.348527","682601042.13865","815329341.317365","1217014344.55333","1359552174.5371","1284199371.6455","1460897956.60949","1607025524.38716","1920581182.11313","2240236161.84322","2486212550.30556","2410846953.93759","2249289099.52607","2419806243.27234","2471511350.99043","2334699690.09297","2573810994.44101","3000110034.14473","3515165494.17599","3412552398.69585","3096329347.49638","3663550420.16807","3979218121.50114","4540892886.34505","5097500696.51741","4369966397.24592","4694307814.87102","4612875950.07322","3523699121.06056","3191756597.08547","3302783383.96991","2831562398.12702","2773645401.20439","3129731125.30602","3558965608.21926","4527603062.5403","7530645132.37848","8824974622.594","11026790704.279","10764021501.4471","13182430363.4507","16272984505.2423","20198065686.9891","19541616673.5104","22808959939.9398","21327883154.3952","20529201246.2672","22294230772.1753","22877694118.9071","",
